image,supplied_split,similarity_aware_split,changed_split
S_11463257.jpg,train,train,False
S_11463260.jpg,val,val,False
S_11463262.jpg,train,train,False
S_11463263.jpg,train,train,False
S_11463264.jpg,train,train,False
S_11463268.jpg,train,train,False
S_11463274.jpg,train,train,False
S_11463276.jpg,val,val,False
S_11463278.jpg,train,train,False
S_11463279.jpg,train,train,False
S_11463280.jpg,val,val,False
S_11463281.jpg,train,train,False
S_11463282.jpg,train,train,False
S_11463283.jpg,train,train,False
S_11463284.jpg,train,train,False
S_11463285.jpg,val,val,False
S_11463286.jpg,train,train,False
S_11463292.jpg,train,train,False
S_11463293.jpg,train,train,False
S_11463308.jpg,train,train,False
S_11463312.jpg,train,train,False
S_11463313.jpg,train,train,False
S_11463314.jpg,train,train,False
S_11463315.jpg,val,val,False
S_11463316.jpg,train,train,False
S_11463321.jpg,train,train,False
S_11463324.jpg,train,train,False
S_11463330.jpg,train,train,False
S_11463334.jpg,train,train,False
S_11463342.jpg,train,train,False
S_11463344.jpg,train,train,False
S_11463345.jpg,train,train,False
S_11463357.jpg,train,train,False
S_11463370.jpg,val,val,False
S_11463374.jpg,train,train,False
S_11463375.jpg,train,train,False
S_11463379.jpg,train,train,False
S_11463383.jpg,train,train,False
S_11463386.jpg,train,train,False
S_11463387.jpg,train,train,False
S_11463391.jpg,train,train,False
S_11463393.jpg,train,train,False
S_11463394.jpg,val,val,False
S_11463395.jpg,train,train,False
S_11463396.jpg,train,train,False
S_11463399.jpg,train,train,False
S_11463402.jpg,train,train,False
S_11463410.jpg,train,train,False
S_11463416.jpg,train,train,False
S_11463417.jpg,train,train,False
S_11463421.jpg,train,train,False
S_11463431.jpg,val,val,False
S_11463432.jpg,train,train,False
S_11463433.jpg,train,train,False
S_11463434.jpg,train,train,False
S_11463444.jpg,train,train,False
S_11463445.jpg,train,train,False
S_11463446.jpg,val,val,False
S_11463462.jpg,train,train,False
S_11463463.jpg,train,train,False
S_11463468.jpg,val,val,False
S_11463469.jpg,train,train,False
S_11463470.jpg,train,train,False
S_11463471.jpg,train,train,False
S_11463488.jpg,train,train,False
S_11463493.jpg,train,train,False
S_11463498.jpg,train,train,False
S_11463499.jpg,train,train,False
S_11463500.jpg,train,train,False
S_11463501.jpg,val,val,False
S_11463507.jpg,train,train,False
S_11463510.jpg,train,train,False
S_11463515.jpg,train,train,False
S_11463516.jpg,train,train,False
S_11463517.jpg,val,val,False
S_11463522.jpg,train,train,False
S_11463526.jpg,train,train,False
S_11463527.jpg,train,train,False
S_11463529.jpg,train,train,False
S_11463533.jpg,val,val,False
S_11463534.jpg,val,val,False
S_11463538.jpg,train,train,False
S_11463540.jpg,train,train,False
S_11463541.jpg,val,val,False
S_11463545.jpg,train,train,False
S_11463546.jpg,train,train,False
S_11463550.jpg,val,val,False
S_11463551.jpg,train,train,False
S_11463553.jpg,val,val,False
S_11463561.jpg,train,train,False
S_11463564.jpg,train,train,False
S_11463565.jpg,train,train,False
S_11463566.jpg,train,train,False
S_11463570.jpg,train,train,False
S_11463572.jpg,val,val,False
S_11463583.jpg,train,train,False
S_11463584.jpg,train,train,False
S_11463589.jpg,train,train,False
S_11463590.jpg,train,train,False
S_11463592.jpg,val,val,False
S_11463598.jpg,train,train,False
S_11463603.jpg,train,train,False
S_11463607.jpg,train,train,False
S_11463615.jpg,train,train,False
S_11463620.jpg,train,train,False
S_11463621.jpg,train,train,False
S_11463624.jpg,train,train,False
S_11463626.jpg,train,train,False
S_11463741.jpg,train,train,False
S_11463744.jpg,train,train,False
S_11463745.jpg,train,train,False
S_11463747.jpg,train,train,False
S_11463748.jpg,train,train,False
S_11463752.jpg,val,val,False
S_11463754.jpg,train,train,False
S_11464102.jpg,train,train,False
S_11464199.jpg,train,train,False
S_11464208.jpg,val,val,False
S_11464214.jpg,train,train,False
S_11464222.jpg,train,train,False
S_11464224.jpg,train,train,False
S_11465746.jpg,train,train,False
S_11474377.jpg,train,train,False
S_11474382.jpg,train,train,False
S_11474397.jpg,train,train,False
S_11487730.jpg,val,val,False
S_11487770.jpg,train,train,False
S_11487779.jpg,train,train,False
S_11502758.jpg,train,train,False
S_11502837.jpg,train,train,False
S_11502841.jpg,train,train,False
S_11502854.jpg,train,train,False
S_11502858.jpg,train,train,False
S_11502867.jpg,train,train,False
S_11502869.jpg,train,train,False
S_11504680.jpg,train,train,False
S_11504681.jpg,train,train,False
S_11504682.jpg,train,train,False
S_11504687.jpg,train,train,False
S_11504688.jpg,val,val,False
S_11504689.jpg,train,train,False
S_11504691.jpg,train,train,False
S_11504692.jpg,train,train,False
S_11504694.jpg,val,val,False
S_11504696.jpg,train,train,False
S_11504698.jpg,train,train,False
S_11504699.jpg,train,train,False
S_11504701.jpg,train,train,False
S_11504717.jpg,train,train,False
S_11504718.jpg,val,val,False
S_11504723.jpg,train,train,False
S_11504724.jpg,train,train,False
S_11504725.jpg,val,val,False
S_11504726.jpg,val,val,False
S_11504728.jpg,train,train,False
S_11504730.jpg,train,train,False
S_11504731.jpg,val,val,False
S_11504732.jpg,train,train,False
S_11504733.jpg,val,val,False
S_11504734.jpg,train,train,False
S_11504735.jpg,train,train,False
S_11504737.jpg,val,val,False
S_11504739.jpg,train,train,False
S_11504741.jpg,train,train,False
S_11504748.jpg,train,train,False
S_11504759.jpg,train,train,False
S_11504761.jpg,train,train,False
S_11504762.jpg,train,train,False
S_11504763.jpg,train,train,False
S_11504767.jpg,train,train,False
S_11504772.jpg,train,train,False
S_11504773.jpg,train,train,False
S_11504775.jpg,train,train,False
S_11504784.jpg,train,train,False
S_11504785.jpg,train,train,False
S_11504786.jpg,train,train,False
S_11504788.jpg,val,val,False
S_11504789.jpg,val,val,False
S_11504791.jpg,val,val,False
S_11504808.jpg,train,train,False
S_11504946.jpg,train,train,False
S_11504961.jpg,train,train,False
S_11525958.jpg,train,train,False
S_11527151.jpg,train,train,False
S_11527371.jpg,val,val,False
S_11527526.jpg,train,train,False
S_11527820.jpg,val,val,False
S_11529338.jpg,train,train,False
S_11529378.jpg,val,val,False
S_11529468.jpg,val,val,False
S_11529483.jpg,train,train,False
S_11529792.jpg,val,val,False
S_11529854.jpg,train,train,False
S_11530024.jpg,train,train,False
S_11530791.jpg,train,train,False
S_11532193.jpg,train,train,False
S_11533410.jpg,train,train,False
S_11533422.jpg,val,val,False
S_11533745.jpg,train,train,False
S_11533757.jpg,train,train,False
S_11533786.jpg,train,train,False
S_11533831.jpg,val,val,False
S_11534036.jpg,train,train,False
S_11534041.jpg,train,train,False
S_11534063.jpg,train,train,False
S_11534252.jpg,val,val,False
S_11534893.jpg,val,val,False
S_11545740.jpg,train,train,False
S_11546130.jpg,train,train,False
S_11547801.jpg,train,train,False
S_11556071.jpg,train,train,False
S_11567832.jpg,train,train,False
S_11568376.jpg,train,train,False
S_11569887.jpg,train,train,False
S_11570132.jpg,train,train,False
S_11572613.jpg,train,train,False
S_11575164.jpg,train,train,False
S_11575487.jpg,train,train,False
S_11575542.jpg,val,val,False
S_11575579.jpg,val,val,False
S_11575845.jpg,train,train,False
S_11575858.jpg,train,train,False
S_11575861.jpg,train,train,False
S_11577228.jpg,train,train,False
S_11577272.jpg,train,train,False
S_11580881.jpg,train,train,False
S_11580910.jpg,train,train,False
S_11584936.jpg,val,val,False
S_11588702.jpg,train,train,False
S_11594727.jpg,val,val,False
S_11605608.jpg,train,train,False
S_11610337.jpg,train,train,False
S_11613629.jpg,train,train,False
S_11624166.jpg,train,train,False
S_11624167.jpg,train,train,False
S_11624240.jpg,train,train,False
S_11624242.jpg,train,train,False
S_11624243.jpg,train,train,False
S_11624246.jpg,val,val,False
S_11624248.jpg,train,train,False
S_11624250.jpg,train,train,False
S_11624428.jpg,train,train,False
S_11625620.jpg,train,train,False
S_11625622.jpg,train,train,False
S_11625631.jpg,train,train,False
S_11625632.jpg,val,val,False
S_11625633.jpg,train,train,False
S_11625828.jpg,train,train,False
S_11625848.jpg,train,train,False
S_11625850.jpg,train,train,False
S_11625867.jpg,train,train,False
S_11625878.jpg,train,train,False
S_11625908.jpg,train,train,False
S_11625909.jpg,train,train,False
S_11625910.jpg,train,train,False
S_11625913.jpg,train,train,False
S_11625921.jpg,train,train,False
S_11625923.jpg,train,train,False
S_11625926.jpg,train,train,False
S_11625927.jpg,train,train,False
S_11625930.jpg,train,train,False
S_11625932.jpg,train,train,False
S_11625936.jpg,train,train,False
S_11625937.jpg,train,train,False
S_11625939.jpg,train,train,False
S_11625940.jpg,train,train,False
S_11625941.jpg,train,train,False
S_11625942.jpg,train,train,False
S_11625944.jpg,train,train,False
S_11625947.jpg,train,train,False
S_11625948.jpg,train,train,False
S_11625951.jpg,train,train,False
S_11625957.jpg,train,train,False
S_11625959.jpg,val,val,False
S_11625987.jpg,train,train,False
S_11626108.jpg,val,val,False
S_11626232.jpg,train,train,False
S_11626241.jpg,train,train,False
S_11626249.jpg,train,train,False
S_11626261.jpg,train,train,False
S_11626262.jpg,train,train,False
S_11626263.jpg,train,train,False
S_11626264.jpg,train,train,False
S_11626267.jpg,train,train,False
S_11626278.jpg,train,train,False
S_11626363.jpg,train,train,False
S_11626366.jpg,train,train,False
S_11626374.jpg,val,val,False
S_11626375.jpg,train,train,False
S_11626376.jpg,train,train,False
S_11626377.jpg,train,train,False
S_11626381.jpg,train,train,False
S_11626395.jpg,train,train,False
S_11626396.jpg,train,train,False
S_11626400.jpg,val,val,False
S_11626432.jpg,train,train,False
S_11626454.jpg,train,train,False
S_11626457.jpg,train,train,False
S_11626474.jpg,val,val,False
S_11626486.jpg,train,train,False
S_11626489.jpg,train,train,False
S_11626504.jpg,val,val,False
S_11626523.jpg,train,train,False
S_11626546.jpg,train,train,False
S_11626549.jpg,train,train,False
S_11626555.jpg,train,train,False
S_11626559.jpg,val,val,False
S_11626565.jpg,train,train,False
S_11626570.jpg,train,train,False
S_11626581.jpg,train,train,False
S_11626597.jpg,train,train,False
S_11626602.jpg,train,train,False
S_11626613.jpg,train,train,False
S_11626639.jpg,train,train,False
S_11627607.jpg,train,train,False
S_11627612.jpg,train,train,False
S_11628093.jpg,train,train,False
S_11628148.jpg,train,train,False
S_11631631.jpg,train,train,False
S_11631633.jpg,train,train,False
S_11631644.jpg,train,train,False
S_11631684.jpg,train,train,False
S_11631689.jpg,train,train,False
S_11631723.jpg,train,train,False
S_11631730.jpg,train,train,False
S_11631731.jpg,train,train,False
S_11631743.jpg,train,train,False
S_11631801.jpg,train,train,False
S_11631810.jpg,train,train,False
S_11631814.jpg,train,train,False
S_11631817.jpg,train,train,False
S_11631837.jpg,train,train,False
S_11631842.jpg,train,train,False
S_11631879.jpg,val,val,False
S_11631895.jpg,train,train,False
S_11631951.jpg,train,train,False
S_11631959.jpg,train,train,False
S_11631984.jpg,val,val,False
S_11632190.jpg,train,train,False
S_11632198.jpg,train,train,False
S_11632207.jpg,train,train,False
S_11632241.jpg,train,train,False
S_11632393.jpg,train,train,False
S_11632445.jpg,train,train,False
S_11632506.jpg,train,train,False
S_11632616.jpg,train,train,False
S_11652464.jpg,train,train,False
S_11652475.jpg,val,val,False
S_11652670.jpg,train,train,False
S_11652683.jpg,train,train,False
S_11652692.jpg,val,val,False
S_11652728.jpg,train,train,False
S_11652732.jpg,val,val,False
S_11652734.jpg,val,val,False
S_11656476.jpg,train,train,False
S_11675614.jpg,val,val,False
S_11680436.jpg,val,val,False
S_11683607.jpg,train,train,False
S_11684016.jpg,val,val,False
S_11689803.jpg,val,val,False
S_11690501.jpg,train,train,False
S_11691082.jpg,train,train,False
S_11695028.jpg,train,train,False
S_11703975.jpg,train,train,False
S_11713460.jpg,val,val,False
S_11723843.jpg,val,val,False
S_11728976.jpg,train,train,False
S_11729559.jpg,val,val,False
S_11731040.jpg,train,train,False
S_11733699.jpg,train,train,False
S_11737071.jpg,train,train,False
S_11739349.jpg,train,train,False
S_11739353.jpg,val,val,False
S_11750668.jpg,train,train,False
S_11755098.jpg,train,train,False
S_11755157.jpg,train,train,False
S_11757372.jpg,train,train,False
S_11757454.jpg,val,val,False
S_11757455.jpg,train,train,False
S_11757797.jpg,train,train,False
S_11757798.jpg,train,train,False
S_11757844.jpg,train,train,False
S_11758006.jpg,train,train,False
S_11758029.jpg,train,train,False
S_11758267.jpg,train,train,False
S_11758274.jpg,train,train,False
S_11758340.jpg,train,train,False
S_11758348.jpg,val,val,False
S_11758367.jpg,train,train,False
S_11758398.jpg,train,train,False
S_11758417.jpg,train,train,False
S_11758444.jpg,train,train,False
S_11759508.jpg,val,val,False
S_11759517.jpg,val,val,False
S_11759519.jpg,train,train,False
S_11759526.jpg,train,train,False
S_11759530.jpg,train,train,False
S_11759579.jpg,train,train,False
S_11759582.jpg,train,train,False
S_11759596.jpg,val,val,False
S_11759612.jpg,train,train,False
S_11759616.jpg,train,train,False
S_11759621.jpg,val,val,False
S_11759640.jpg,train,train,False
S_11759763.jpg,train,train,False
S_11759764.jpg,train,train,False
S_11759770.jpg,train,train,False
S_11760121.jpg,train,train,False
S_11760216.jpg,train,train,False
S_11760546.jpg,train,train,False
S_11760571.jpg,train,train,False
S_11760594.jpg,train,train,False
S_11760761.jpg,train,train,False
S_11760862.jpg,train,train,False
S_11760871.jpg,train,train,False
S_11760997.jpg,val,val,False
S_11760999.jpg,train,train,False
S_11761007.jpg,val,val,False
S_11761024.jpg,train,train,False
S_11761032.jpg,val,val,False
S_11761057.jpg,val,val,False
S_11761060.jpg,train,train,False
S_11761061.jpg,train,train,False
S_11761067.jpg,train,train,False
S_11761097.jpg,train,train,False
S_11761100.jpg,train,train,False
S_11761101.jpg,val,val,False
S_11761102.jpg,train,train,False
S_11761105.jpg,train,train,False
S_11761111.jpg,train,train,False
S_11761121.jpg,train,train,False
S_11761175.jpg,train,train,False
S_11761185.jpg,train,train,False
S_11761250.jpg,train,train,False
S_11761261.jpg,train,train,False
S_11761334.jpg,train,train,False
S_11761403.jpg,train,train,False
S_11761435.jpg,val,val,False
S_11761524.jpg,train,train,False
S_11761525.jpg,train,train,False
S_11761589.jpg,train,train,False
S_11762098.jpg,train,train,False
S_11762131.jpg,train,train,False
S_11762911.jpg,val,train,True
S_11762934.jpg,train,train,False
S_11763249.jpg,train,train,False
S_11763554.jpg,train,train,False
S_11763565.jpg,val,val,False
S_11763898.jpg,train,train,False
S_11763899.jpg,train,train,False
S_11764003.jpg,train,train,False
S_11764023.jpg,val,val,False
S_11764094.jpg,train,train,False
S_11764420.jpg,train,train,False
S_11764520.jpg,val,val,False
S_11764670.jpg,train,train,False
S_11764678.jpg,train,train,False
S_11764680.jpg,train,train,False
S_11764682.jpg,train,train,False
S_11764736.jpg,train,train,False
S_11764740.jpg,val,val,False
S_11764897.jpg,train,train,False
S_11765064.jpg,train,train,False
S_11765213.jpg,val,val,False
S_11765215.jpg,train,train,False
S_11765272.jpg,train,train,False
S_11765300.jpg,val,val,False
S_11765895.jpg,train,train,False
S_11765960.jpg,val,val,False
S_11765980.jpg,val,val,False
S_11766402.jpg,train,train,False
S_11766470.jpg,val,val,False
S_11766582.jpg,train,train,False
S_11766623.jpg,train,train,False
S_11766844.jpg,val,val,False
S_11766884.jpg,train,train,False
S_11767354.jpg,train,train,False
S_11767666.jpg,train,train,False
S_11767679.jpg,train,train,False
S_11767712.jpg,val,val,False
S_11767715.jpg,train,train,False
S_11767734.jpg,train,train,False
S_11767761.jpg,train,train,False
S_11767795.jpg,train,train,False
S_11767808.jpg,train,train,False
S_11767848.jpg,train,train,False
S_11767854.jpg,train,train,False
S_11767907.jpg,val,val,False
S_11767947.jpg,train,train,False
S_11767997.jpg,train,train,False
S_11768001.jpg,val,val,False
S_11768040.jpg,train,train,False
S_11768056.jpg,train,train,False
S_11768065.jpg,train,train,False
S_11768079.jpg,train,train,False
S_11768125.jpg,val,val,False
S_11768148.jpg,val,val,False
S_11768152.jpg,train,train,False
S_11768154.jpg,train,train,False
S_11768167.jpg,train,train,False
S_11768169.jpg,train,train,False
S_11768293.jpg,train,train,False
S_11768294.jpg,val,val,False
S_11768295.jpg,val,val,False
S_11768301.jpg,train,train,False
S_11768331.jpg,train,train,False
S_11768380.jpg,val,val,False
S_11768598.jpg,train,train,False
S_11768707.jpg,train,train,False
S_11769004.jpg,train,train,False
S_11769442.jpg,train,train,False
S_11769450.jpg,val,val,False
S_11769456.jpg,train,train,False
S_11769466.jpg,train,train,False
S_11769491.jpg,train,train,False
S_11769510.jpg,train,train,False
S_11769516.jpg,train,train,False
S_11769518.jpg,train,train,False
S_11769535.jpg,train,train,False
S_11769541.jpg,train,train,False
S_11769551.jpg,val,val,False
S_11769582.jpg,train,train,False
S_11769587.jpg,train,train,False
S_11769594.jpg,train,train,False
S_11769597.jpg,train,train,False
S_11769598.jpg,train,train,False
S_11769608.jpg,train,train,False
